FromNodeId,ToNodeId,Weight
217.0,167.0,-292.0
221.0,167.0,-233.0
230.0,167.0,-315.0
240.0,167.0,-205.0
241.0,167.0,-322.0
246.0,167.0,-336.0
247.0,167.0,-303.0
252.0,167.0,-360.0
257.0,167.0,-275.0
264.0,167.0,-247.0
266.0,167.0,-380.0
269.0,167.0,-75.0
270.0,167.0,-318.0
271.0,167.0,-405.0
274.0,167.0,-235.0
290.0,167.0,-272.0
293.0,167.0,-311.0
294.0,167.0,-315.0
298.0,167.0,-332.0
302.0,167.0,-506.0
304.0,167.0,-318.0
305.0,167.0,-212.0
307.0,167.0,-456.0
308.0,167.0,-367.0
321.0,167.0,-231.0
323.0,167.0,-307.0
324.0,167.0,-331.0
325.0,167.0,-332.0
326.0,167.0,-297.0
331.0,167.0,-326.0
336.0,167.0,-356.0
342.0,167.0,-322.0
344.0,167.0,-231.0
350.0,167.0,-357.0
354.0,167.0,-237.0
360.0,167.0,-326.0
364.0,167.0,-285.0
366.0,167.0,-307.0
367.0,167.0,-336.0
368.0,167.0,-471.0
369.0,167.0,-461.0
383.0,167.0,-346.0
389.0,167.0,-231.0
390.0,167.0,-189.0
394.0,167.0,-431.0
396.0,167.0,-322.0
398.0,167.0,-160.0
402.0,167.0,-227.0
406.0,167.0,-484.0
408.0,167.0,-359.0
412.0,167.0,-397.0
419.0,167.0,-530.0
420.0,167.0,-315.0
434.0,167.0,-295.0
435.0,167.0,-233.0
437.0,167.0,-257.0
441.0,167.0,-416.0
444.0,167.0,-292.0
2.0,168.0,-245.0
3.0,168.0,-482.0
6.0,168.0,-495.0
7.0,168.0,-255.0
8.0,168.0,-200.0
9.0,168.0,-607.0
13.0,168.0,-235.0
14.0,168.0,-712.0
15.0,168.0,-487.0
16.0,168.0,-300.0
19.0,168.0,-265.0
20.0,168.0,-1572.0
23.0,168.0,-60.0
26.0,168.0,-427.0
27.0,168.0,-320.0
28.0,168.0,-817.0
32.0,168.0,-202.0
33.0,168.0,-157.0
39.0,168.0,-852.0
40.0,168.0,-215.0
41.0,168.0,-1939.0
45.0,168.0,-307.0
46.0,168.0,-355.0
47.0,168.0,-599.0
52.0,168.0,-435.0
53.0,168.0,-427.0
55.0,168.0,-882.0
63.0,168.0,-462.0
65.0,168.0,-487.0
66.0,168.0,-305.0
67.0,168.0,-295.0
68.0,168.0,-285.0
69.0,168.0,-488.0
71.0,168.0,-260.0
74.0,168.0,-275.0
76.0,168.0,-307.0
78.0,168.0,-295.0
81.0,168.0,-177.0
82.0,168.0,-272.0
84.0,168.0,-290.0
86.0,168.0,-290.0
94.0,168.0,-130.0
95.0,168.0,-305.0
100.0,168.0,-265.0
101.0,168.0,-335.0
102.0,168.0,-291.0
110.0,168.0,-1700.0
115.0,168.0,-200.0
119.0,168.0,-486.0
123.0,168.0,-477.0
127.0,168.0,-221.0
128.0,168.0,-1507.0
133.0,168.0,-680.0
136.0,168.0,-290.0
139.0,168.0,-285.0
142.0,168.0,-245.0
143.0,168.0,-469.0
153.0,168.0,-305.0
157.0,168.0,-497.0
159.0,168.0,-300.0
162.0,168.0,-305.0
163.0,168.0,-208.0
167.0,168.0,-787.0
169.0,168.0,-470.0
170.0,168.0,-440.0
176.0,168.0,-610.0
178.0,168.0,-55.0
179.0,168.0,-602.0
180.0,168.0,-240.0
184.0,168.0,-275.0
190.0,168.0,-180.0
193.0,168.0,-265.0
200.0,168.0,-732.0
201.0,168.0,-607.0
204.0,168.0,-245.0
211.0,168.0,-172.0
217.0,168.0,-265.0
222.0,168.0,-185.0
223.0,168.0,-170.0
227.0,168.0,-482.0
230.0,168.0,-260.0
237.0,168.0,-275.0
241.0,168.0,-220.0
246.0,168.0,-297.0
247.0,168.0,-270.0
248.0,168.0,-220.0
251.0,168.0,-516.0
252.0,168.0,-450.0
263.0,168.0,-465.0
264.0,168.0,-215.0
266.0,168.0,-290.0
267.0,168.0,-210.0
268.0,168.0,-285.0
269.0,168.0,-295.0
271.0,168.0,-567.0
272.0,168.0,-210.0
276.0,168.0,-210.0
279.0,168.0,-230.0
286.0,168.0,-817.0
290.0,168.0,-230.0
293.0,168.0,-170.0
294.0,168.0,-346.0
298.0,168.0,-330.0
302.0,168.0,-335.0
304.0,168.0,-180.0
305.0,168.0,-280.0
306.0,168.0,-327.0
307.0,168.0,-337.0
308.0,168.0,-265.0
313.0,168.0,-397.0
319.0,168.0,-212.0
323.0,168.0,-325.0
324.0,168.0,-260.0
326.0,168.0,-322.0
330.0,168.0,-657.0
331.0,168.0,-457.0
336.0,168.0,-485.0
342.0,168.0,-306.0
348.0,168.0,-385.0
350.0,168.0,-325.0
352.0,168.0,-487.0
354.0,168.0,-1902.0
355.0,168.0,-607.0
360.0,168.0,-425.0
364.0,168.0,-340.0
365.0,168.0,-250.0
366.0,168.0,-50.0
367.0,168.0,-295.0
368.0,168.0,-335.0
369.0,168.0,-355.0
376.0,168.0,-280.0
381.0,168.0,-280.0
383.0,168.0,-382.0
388.0,168.0,-207.0
390.0,168.0,-475.0
393.0,168.0,-596.0
396.0,168.0,-467.0
402.0,168.0,-255.0
403.0,168.0,-482.0
406.0,168.0,-607.0
407.0,168.0,-255.0
408.0,168.0,-252.0
411.0,168.0,-235.0
415.0,168.0,-602.0
417.0,168.0,-425.0
418.0,168.0,-612.0
419.0,168.0,-295.0
420.0,168.0,-215.0
423.0,168.0,-175.0
432.0,168.0,-177.0
434.0,168.0,-315.0
440.0,168.0,-270.0
441.0,168.0,-862.0
444.0,168.0,-235.0
445.0,168.0,-607.0
449.0,168.0,-542.0
5.0,169.0,-288.0
6.0,169.0,-164.0
7.0,169.0,-352.0
8.0,169.0,-263.0
11.0,169.0,-294.0
14.0,169.0,-540.0
15.0,169.0,-209.0
16.0,169.0,-167.0
18.0,169.0,-292.0
19.0,169.0,-112.0
21.0,169.0,-182.0
22.0,169.0,-206.0
23.0,169.0,-287.0
28.0,169.0,-215.0
29.0,169.0,-237.0
32.0,169.0,-241.0
34.0,169.0,-193.0
38.0,169.0,-1255.0
40.0,169.0,-200.0
41.0,169.0,-397.0
43.0,169.0,-191.0
44.0,169.0,-228.0
45.0,169.0,-398.0
46.0,169.0,-106.0
47.0,169.0,-652.0
51.0,169.0,-293.0
52.0,169.0,-168.0
53.0,169.0,-1031.0
55.0,169.0,-155.0
63.0,169.0,-195.0
65.0,169.0,-195.0
66.0,169.0,-182.0
67.0,169.0,-187.0
68.0,169.0,-87.0
69.0,169.0,-152.0
71.0,169.0,-201.0
74.0,169.0,-99.0
76.0,169.0,-85.0
77.0,169.0,-158.0
78.0,169.0,-65.0
82.0,169.0,-300.0
84.0,169.0,-167.0
85.0,169.0,-215.0
86.0,169.0,-150.0
87.0,169.0,-263.0
90.0,169.0,-382.0
94.0,169.0,-282.0
95.0,169.0,-174.0
96.0,169.0,-263.0
100.0,169.0,-287.0
101.0,169.0,-215.0
102.0,169.0,-89.0
107.0,169.0,-223.0
109.0,169.0,-223.0
110.0,169.0,-284.0
115.0,169.0,-369.0
119.0,169.0,-154.0
123.0,169.0,-239.0
125.0,169.0,-271.0
127.0,169.0,-247.0
128.0,169.0,-182.0
129.0,169.0,-190.0
130.0,169.0,-228.0
131.0,169.0,-133.0
133.0,169.0,-672.0
136.0,169.0,-237.0
139.0,169.0,-232.0
140.0,169.0,-548.0
142.0,169.0,-251.0
143.0,169.0,-191.0
144.0,169.0,-207.0
153.0,169.0,-170.0
157.0,169.0,-210.0
158.0,169.0,-254.0
159.0,169.0,-162.0
162.0,169.0,-176.0
163.0,169.0,-232.0
168.0,169.0,-727.0
170.0,169.0,-149.0
172.0,169.0,-745.0
175.0,169.0,-191.0
176.0,169.0,-670.0
178.0,169.0,-273.0
179.0,169.0,-291.0
180.0,169.0,-202.0
184.0,169.0,-183.0
190.0,169.0,-239.0
193.0,169.0,-197.0
194.0,169.0,-197.0
196.0,169.0,-153.0
200.0,169.0,-729.0
201.0,169.0,-201.0
204.0,169.0,-235.0
210.0,169.0,-293.0
217.0,169.0,-179.0
219.0,169.0,-687.0
221.0,169.0,-199.0
222.0,169.0,-253.0
227.0,169.0,-205.0
230.0,169.0,-364.0
237.0,169.0,-182.0
240.0,169.0,-251.0
241.0,169.0,-235.0
244.0,169.0,-168.0
246.0,169.0,-372.0
247.0,169.0,-241.0
250.0,169.0,-238.0
251.0,169.0,-201.0
252.0,169.0,-169.0
256.0,169.0,-237.0
258.0,169.0,-399.0
259.0,169.0,-382.0
263.0,169.0,-292.0
264.0,169.0,-221.0
265.0,169.0,-263.0
266.0,169.0,-255.0
267.0,169.0,-557.0
268.0,169.0,-190.0
269.0,169.0,-217.0
270.0,169.0,-485.0
272.0,169.0,-217.0
274.0,169.0,-192.0
276.0,169.0,-253.0
279.0,169.0,-207.0
282.0,169.0,-128.0
285.0,169.0,-317.0
286.0,169.0,-182.0
289.0,169.0,-288.0
290.0,169.0,-200.0
292.0,169.0,-153.0
293.0,169.0,-252.0
294.0,169.0,-148.0
295.0,169.0,-160.0
296.0,169.0,-148.0
298.0,169.0,-135.0
302.0,169.0,-409.0
304.0,169.0,-278.0
305.0,169.0,-243.0
306.0,169.0,-403.0
307.0,169.0,-388.0
308.0,169.0,-225.0
313.0,169.0,-362.0
314.0,169.0,-243.0
315.0,169.0,-173.0
317.0,169.0,-230.0
319.0,169.0,-212.0
321.0,169.0,-198.0
323.0,169.0,-43.0
324.0,169.0,-332.0
325.0,169.0,-625.0
326.0,169.0,-60.0
327.0,169.0,-251.0
330.0,169.0,-165.0
331.0,169.0,-405.0
333.0,169.0,-252.0
336.0,169.0,-155.0
342.0,169.0,-155.0
344.0,169.0,-317.0
348.0,169.0,-394.0
349.0,169.0,-393.0
350.0,169.0,-142.0
352.0,169.0,-167.0
354.0,169.0,-212.0
357.0,169.0,-231.0
359.0,169.0,-217.0
360.0,169.0,-399.0
361.0,169.0,-182.0
363.0,169.0,-144.0
364.0,169.0,-340.0
366.0,169.0,-285.0
367.0,169.0,-400.0
368.0,169.0,-386.0
369.0,169.0,-407.0
376.0,169.0,-255.0
379.0,169.0,-333.0
381.0,169.0,-187.0
383.0,169.0,-377.0
385.0,169.0,-201.0
388.0,169.0,-263.0
389.0,169.0,-390.0
390.0,169.0,-252.0
393.0,169.0,-194.0
394.0,169.0,-398.0
395.0,169.0,-222.0
396.0,169.0,-229.0
398.0,169.0,-330.0
402.0,169.0,-197.0
406.0,169.0,-138.0
407.0,169.0,-212.0
408.0,169.0,-232.0
412.0,169.0,-690.0
415.0,169.0,-150.0
417.0,169.0,-195.0
418.0,169.0,-182.0
419.0,169.0,-344.0
420.0,169.0,-265.0
421.0,169.0,-233.0
427.0,169.0,-278.0
434.0,169.0,-52.0
435.0,169.0,-385.0
437.0,169.0,-550.0
438.0,169.0,-200.0
440.0,169.0,-240.0
441.0,169.0,-148.0
444.0,169.0,-259.0
449.0,169.0,-177.0
450.0,169.0,-235.0
1.0,170.0,-288.0
2.0,170.0,-329.0
3.0,170.0,-213.0
5.0,170.0,-268.0
7.0,170.0,-332.0
8.0,170.0,-328.0
9.0,170.0,-145.0
11.0,170.0,-308.0
12.0,170.0,-206.0
13.0,170.0,-315.0
14.0,170.0,-541.0
15.0,170.0,-192.0
16.0,170.0,-204.0
17.0,170.0,-437.0
18.0,170.0,-216.0
19.0,170.0,-138.0
21.0,170.0,-211.0
23.0,170.0,-291.0
26.0,170.0,-421.0
27.0,170.0,-65.0
28.0,170.0,-455.0
32.0,170.0,-276.0
33.0,170.0,-499.0
34.0,170.0,-211.0
36.0,170.0,-293.0
38.0,170.0,-348.0
40.0,170.0,-225.0
41.0,170.0,-286.0
43.0,170.0,-234.0
44.0,170.0,-246.0
45.0,170.0,-371.0
47.0,170.0,-383.0
48.0,170.0,-206.0
49.0,170.0,-247.0
50.0,170.0,-359.0
51.0,170.0,-282.0
52.0,170.0,-85.0
53.0,170.0,-405.0
54.0,170.0,-255.0
56.0,170.0,-515.0
59.0,170.0,-261.0
60.0,170.0,-348.0
62.0,170.0,-400.0
63.0,170.0,-233.0
65.0,170.0,-217.0
66.0,170.0,-187.0
67.0,170.0,-181.0
68.0,170.0,-111.0
69.0,170.0,-174.0
71.0,170.0,-240.0
74.0,170.0,-115.0
76.0,170.0,-111.0
77.0,170.0,-191.0
78.0,170.0,-90.0
80.0,170.0,-530.0
81.0,170.0,-319.0
82.0,170.0,-311.0
83.0,170.0,-223.0
84.0,170.0,-194.0
85.0,170.0,-265.0
86.0,170.0,-98.0
87.0,170.0,-252.0
90.0,170.0,-324.0
94.0,170.0,-198.0
95.0,170.0,-187.0
96.0,170.0,-246.0
97.0,170.0,-313.0
99.0,170.0,-474.0
100.0,170.0,-317.0
101.0,170.0,-227.0
102.0,170.0,-95.0
103.0,170.0,-444.0
106.0,170.0,-560.0
107.0,170.0,-252.0
108.0,170.0,-176.0
109.0,170.0,-200.0
110.0,170.0,-272.0
111.0,170.0,-479.0
112.0,170.0,-360.0
114.0,170.0,-750.0
115.0,170.0,-361.0
116.0,170.0,-505.0
117.0,170.0,-174.0
119.0,170.0,-165.0
120.0,170.0,-262.0
121.0,170.0,-435.0
122.0,170.0,-754.0
123.0,170.0,-210.0
124.0,170.0,-1773.0
125.0,170.0,-286.0
126.0,170.0,-536.0
127.0,170.0,-266.0
128.0,170.0,-217.0
129.0,170.0,-200.0
130.0,170.0,-231.0
131.0,170.0,-181.0
133.0,170.0,-436.0
134.0,170.0,-298.0
136.0,170.0,-175.0
137.0,170.0,-306.0
139.0,170.0,-176.0
140.0,170.0,-310.0
142.0,170.0,-252.0
143.0,170.0,-207.0
144.0,170.0,-272.0
145.0,170.0,-520.0
149.0,170.0,-401.0
150.0,170.0,-284.0
152.0,170.0,-380.0
153.0,170.0,-218.0
155.0,170.0,-612.0
156.0,170.0,-348.0
157.0,170.0,-207.0
158.0,170.0,-211.0
159.0,170.0,-160.0
161.0,170.0,-233.0
162.0,170.0,-195.0
163.0,170.0,-277.0
164.0,170.0,-663.0
167.0,170.0,-504.0
168.0,170.0,-354.0
169.0,170.0,-158.0
171.0,170.0,-577.0
172.0,170.0,-388.0
173.0,170.0,-276.0
175.0,170.0,-226.0
176.0,170.0,-680.0
178.0,170.0,-224.0
179.0,170.0,-197.0
180.0,170.0,-252.0
182.0,170.0,-400.0
184.0,170.0,-130.0
185.0,170.0,-288.0
186.0,170.0,-799.0
187.0,170.0,-227.0
188.0,170.0,-262.0
189.0,170.0,-355.0
190.0,170.0,-266.0
191.0,170.0,-354.0
192.0,170.0,-400.0
193.0,170.0,-195.0
194.0,170.0,-216.0
195.0,170.0,-332.0
196.0,170.0,-248.0
197.0,170.0,-176.0
198.0,170.0,-347.0
199.0,170.0,-1007.0
200.0,170.0,-703.0
201.0,170.0,-212.0
202.0,170.0,-418.0
204.0,170.0,-265.0
209.0,170.0,-1102.0
210.0,170.0,-298.0
211.0,170.0,-302.0
214.0,170.0,-368.0
217.0,170.0,-205.0
219.0,170.0,-661.0
221.0,170.0,-235.0
222.0,170.0,-283.0
223.0,170.0,-429.0
224.0,170.0,-771.0
227.0,170.0,-206.0
229.0,170.0,-339.0
230.0,170.0,-295.0
233.0,170.0,-295.0
236.0,170.0,-520.0
237.0,170.0,-193.0
239.0,170.0,-845.0
240.0,170.0,-252.0
241.0,170.0,-257.0
243.0,170.0,-436.0
245.0,170.0,-315.0
246.0,170.0,-316.0
247.0,170.0,-203.0
248.0,170.0,-309.0
250.0,170.0,-227.0
251.0,170.0,-253.0
253.0,170.0,-525.0
254.0,170.0,-267.0
255.0,170.0,-239.0
256.0,170.0,-242.0
257.0,170.0,-248.0
259.0,170.0,-341.0
261.0,170.0,-475.0
263.0,170.0,-323.0
264.0,170.0,-247.0
265.0,170.0,-252.0
266.0,170.0,-179.0
267.0,170.0,-318.0
268.0,170.0,-127.0
269.0,170.0,-152.0
270.0,170.0,-302.0
271.0,170.0,-363.0
272.0,170.0,-253.0
274.0,170.0,-219.0
276.0,170.0,-283.0
278.0,170.0,-443.0
279.0,170.0,-236.0
281.0,170.0,-509.0
282.0,170.0,-161.0
285.0,170.0,-189.0
286.0,170.0,-209.0
289.0,170.0,-338.0
290.0,170.0,-135.0
291.0,170.0,-230.0
293.0,170.0,-281.0
294.0,170.0,-50.0
296.0,170.0,-201.0
298.0,170.0,-170.0
301.0,170.0,-1238.0
302.0,170.0,-430.0
304.0,170.0,-291.0
305.0,170.0,-232.0
306.0,170.0,-423.0
307.0,170.0,-408.0
308.0,170.0,-157.0
310.0,170.0,-475.0
311.0,170.0,-574.0
312.0,170.0,-236.0
313.0,170.0,-402.0
314.0,170.0,-267.0
315.0,170.0,-183.0
316.0,170.0,-425.0
317.0,170.0,-249.0
319.0,170.0,-252.0
321.0,170.0,-220.0
322.0,170.0,-1674.0
323.0,170.0,-65.0
324.0,170.0,-282.0
325.0,170.0,-518.0
326.0,170.0,-78.0
328.0,170.0,-485.0
329.0,170.0,-1430.0
331.0,170.0,-399.0
337.0,170.0,-1170.0
338.0,170.0,-890.0
341.0,170.0,-229.0
342.0,170.0,-94.0
344.0,170.0,-277.0
345.0,170.0,-742.0
346.0,170.0,-495.0
348.0,170.0,-460.0
349.0,170.0,-222.0
350.0,170.0,-165.0
351.0,170.0,-1248.0
352.0,170.0,-188.0
354.0,170.0,-253.0
355.0,170.0,-80.0
356.0,170.0,-1240.0
360.0,170.0,-418.0
361.0,170.0,-209.0
362.0,170.0,-545.0
363.0,170.0,-184.0
364.0,170.0,-277.0
365.0,170.0,-342.0
366.0,170.0,-305.0
367.0,170.0,-390.0
368.0,170.0,-407.0
369.0,170.0,-423.0
370.0,170.0,-445.0
372.0,170.0,-429.0
373.0,170.0,-1254.0
374.0,170.0,-579.0
376.0,170.0,-265.0
379.0,170.0,-348.0
381.0,170.0,-228.0
382.0,170.0,-1227.0
383.0,170.0,-423.0
385.0,170.0,-211.0
386.0,170.0,-1208.0
388.0,170.0,-292.0
389.0,170.0,-272.0
390.0,170.0,-270.0
391.0,170.0,-1931.0
393.0,170.0,-198.0
394.0,170.0,-363.0
395.0,170.0,-222.0
396.0,170.0,-248.0
398.0,170.0,-269.0
399.0,170.0,-410.0
402.0,170.0,-147.0
403.0,170.0,-164.0
404.0,170.0,-452.0
406.0,170.0,-205.0
407.0,170.0,-243.0
408.0,170.0,-163.0
409.0,170.0,-543.0
411.0,170.0,-459.0
412.0,170.0,-322.0
415.0,170.0,-170.0
417.0,170.0,-222.0
418.0,170.0,-215.0
419.0,170.0,-396.0
420.0,170.0,-265.0
421.0,170.0,-303.0
422.0,170.0,-495.0
423.0,170.0,-302.0
424.0,170.0,-511.0
427.0,170.0,-251.0
432.0,170.0,-347.0
433.0,170.0,-835.0
434.0,170.0,-65.0
435.0,170.0,-278.0
437.0,170.0,-443.0
438.0,170.0,-207.0
439.0,170.0,-590.0
440.0,170.0,-172.0
443.0,170.0,-299.0
444.0,170.0,-264.0
447.0,170.0,-170.0
448.0,170.0,-1345.0
449.0,170.0,-215.0
450.0,170.0,-265.0
452.0,170.0,-1285.0
453.0,170.0,-690.0
455.0,170.0,-501.0
3.0,171.0,-376.0
4.0,171.0,-416.0
7.0,171.0,-181.0
10.0,171.0,-321.0
14.0,171.0,-735.0
17.0,171.0,-208.0
19.0,171.0,-371.0
27.0,171.0,-400.0
38.0,171.0,-237.0
41.0,171.0,-435.0
45.0,171.0,-266.0
46.0,171.0,-465.0
47.0,171.0,-390.0
52.0,171.0,-525.0
53.0,171.0,-310.0
60.0,171.0,-184.0
64.0,171.0,-356.0
68.0,171.0,-355.0
72.0,171.0,-175.0
74.0,171.0,-265.0
78.0,171.0,-383.0
80.0,171.0,-370.0
82.0,171.0,-193.0
86.0,171.0,-407.0
91.0,171.0,-239.0
94.0,171.0,-275.0
100.0,171.0,-75.0
102.0,171.0,-371.0
104.0,171.0,-286.0
111.0,171.0,-236.0
115.0,171.0,-231.0
117.0,171.0,-1315.0
121.0,171.0,-298.0
125.0,171.0,-464.0
126.0,171.0,-241.0
133.0,171.0,-305.0
136.0,171.0,-461.0
142.0,171.0,-965.0
147.0,171.0,-261.0
152.0,171.0,-192.0
153.0,171.0,-1419.0
155.0,171.0,-25.0
156.0,171.0,-302.0
164.0,171.0,-199.0
170.0,171.0,-610.0
176.0,171.0,-690.0
178.0,171.0,-265.0
184.0,171.0,-325.0
192.0,171.0,-378.0
193.0,171.0,-686.0
204.0,171.0,-65.0
217.0,171.0,-390.0
228.0,171.0,-209.0
230.0,171.0,-240.0
241.0,171.0,-362.0
246.0,171.0,-266.0
247.0,171.0,-510.0
261.0,171.0,-326.0
264.0,171.0,-380.0
266.0,171.0,-487.0
268.0,171.0,-375.0
269.0,171.0,-214.0
271.0,171.0,-301.0
278.0,171.0,-384.0
281.0,171.0,-178.0
286.0,171.0,-595.0
293.0,171.0,-383.0
294.0,171.0,-405.0
298.0,171.0,-545.0
302.0,171.0,-298.0
306.0,171.0,-345.0
307.0,171.0,-270.0
308.0,171.0,-400.0
313.0,171.0,-254.0
316.0,171.0,-314.0
319.0,171.0,-490.0
323.0,171.0,-400.0
324.0,171.0,-219.0
326.0,171.0,-334.0
331.0,171.0,-264.0
336.0,171.0,-1150.0
337.0,171.0,-159.0
344.0,171.0,-198.0
348.0,171.0,-350.0
350.0,171.0,-895.0
351.0,171.0,-237.0
356.0,171.0,-185.0
360.0,171.0,-274.0
364.0,171.0,-194.0
366.0,171.0,-235.0
367.0,171.0,-259.0
368.0,171.0,-264.0
369.0,171.0,-269.0
372.0,171.0,-275.0
373.0,171.0,-243.0
382.0,171.0,-195.0
383.0,171.0,-264.0
394.0,171.0,-260.0
404.0,171.0,-175.0
408.0,171.0,-354.0
409.0,171.0,-188.0
419.0,171.0,-260.0
424.0,171.0,-259.0
434.0,171.0,-355.0
448.0,171.0,-334.0
452.0,171.0,-274.0
6.0,172.0,-478.0
7.0,172.0,-221.0
9.0,172.0,-1138.0
14.0,172.0,-392.0
15.0,172.0,-333.0
16.0,172.0,-1098.0
19.0,172.0,-376.0
23.0,172.0,-350.0
26.0,172.0,-231.0
27.0,172.0,-449.0
32.0,172.0,-748.0
35.0,172.0,-325.0
36.0,172.0,-428.0
38.0,172.0,-58.0
40.0,172.0,-1785.0
45.0,172.0,-933.0
46.0,172.0,-422.0
49.0,172.0,-404.0
52.0,172.0,-373.0
53.0,172.0,-233.0
62.0,172.0,-206.0
63.0,172.0,-333.0
68.0,172.0,-453.0
74.0,172.0,-326.0
76.0,172.0,-364.0
78.0,172.0,-390.0
82.0,172.0,-239.0
86.0,172.0,-383.0
89.0,172.0,-1245.0
94.0,172.0,-320.0
95.0,172.0,-346.0
100.0,172.0,-207.0
101.0,172.0,-323.0
102.0,172.0,-346.0
110.0,172.0,-338.0
112.0,172.0,-517.0
115.0,172.0,-255.0
116.0,172.0,-185.0
121.0,172.0,-312.0
122.0,172.0,-645.0
123.0,172.0,-623.0
124.0,172.0,-535.0
125.0,172.0,-333.0
127.0,172.0,-300.0
129.0,172.0,-1064.0
133.0,172.0,-216.0
134.0,172.0,-455.0
136.0,172.0,-454.0
139.0,172.0,-511.0
150.0,172.0,-441.0
152.0,172.0,-175.0
153.0,172.0,-318.0
156.0,172.0,-20.0
157.0,172.0,-338.0
159.0,172.0,-1038.0
167.0,172.0,-426.0
170.0,172.0,-446.0
173.0,172.0,-433.0
176.0,172.0,-501.0
178.0,172.0,-342.0
184.0,172.0,-341.0
185.0,172.0,-488.0
192.0,172.0,-678.0
193.0,172.0,-407.0
199.0,172.0,-337.0
200.0,172.0,-616.0
201.0,172.0,-1053.0
202.0,172.0,-80.0
204.0,172.0,-300.0
209.0,172.0,-526.0
210.0,172.0,-703.0
217.0,172.0,-978.0
219.0,172.0,-491.0
221.0,172.0,-345.0
227.0,172.0,-1048.0
230.0,172.0,-221.0
240.0,172.0,-325.0
241.0,172.0,-456.0
243.0,172.0,-271.0
246.0,172.0,-217.0
247.0,172.0,-381.0
251.0,172.0,-313.0
252.0,172.0,-438.0
256.0,172.0,-308.0
257.0,172.0,-405.0
261.0,172.0,-216.0
264.0,172.0,-325.0
266.0,172.0,-440.0
268.0,172.0,-335.0
269.0,172.0,-163.0
271.0,172.0,-38.0
274.0,172.0,-313.0
278.0,172.0,-219.0
283.0,172.0,-1253.0
290.0,172.0,-351.0
293.0,172.0,-374.0
294.0,172.0,-434.0
298.0,172.0,-761.0
302.0,172.0,-225.0
304.0,172.0,-274.0
305.0,172.0,-290.0
306.0,172.0,-226.0
307.0,172.0,-222.0
308.0,172.0,-432.0
313.0,172.0,-225.0
319.0,172.0,-1780.0
321.0,172.0,-394.0
322.0,172.0,-1296.0
323.0,172.0,-378.0
324.0,172.0,-211.0
326.0,172.0,-378.0
331.0,172.0,-235.0
336.0,172.0,-419.0
342.0,172.0,-405.0
345.0,172.0,-585.0
346.0,172.0,-382.0
348.0,172.0,-225.0
349.0,172.0,-423.0
350.0,172.0,-1038.0
354.0,172.0,-335.0
355.0,172.0,-1093.0
360.0,172.0,-220.0
361.0,172.0,-1041.0
364.0,172.0,-81.0
366.0,172.0,-289.0
367.0,172.0,-238.0
368.0,172.0,-225.0
369.0,172.0,-236.0
372.0,172.0,-221.0
383.0,172.0,-140.0
386.0,172.0,-423.0
388.0,172.0,-698.0
389.0,172.0,-294.0
390.0,172.0,-328.0
391.0,172.0,-616.0
393.0,172.0,-1053.0
394.0,172.0,-150.0
396.0,172.0,-1003.0
398.0,172.0,-249.0
399.0,172.0,-186.0
402.0,172.0,-320.0
406.0,172.0,-941.0
408.0,172.0,-410.0
412.0,172.0,-483.0
417.0,172.0,-1049.0
419.0,172.0,-227.0
420.0,172.0,-285.0
434.0,172.0,-418.0
435.0,172.0,-296.0
437.0,172.0,-409.0
438.0,172.0,-438.0
439.0,172.0,-310.0
441.0,172.0,-479.0
444.0,172.0,-410.0
453.0,172.0,-225.0
1.0,173.0,-197.0
6.0,173.0,-402.0
7.0,173.0,-282.0
14.0,173.0,-647.0
15.0,173.0,-257.0
16.0,173.0,-517.0
19.0,173.0,-300.0
23.0,173.0,-302.0
27.0,173.0,-373.0
32.0,173.0,-672.0
38.0,173.0,-257.0
41.0,173.0,-204.0
45.0,173.0,-312.0
46.0,173.0,-346.0
47.0,173.0,-292.0
52.0,173.0,-297.0
60.0,173.0,-257.0
63.0,173.0,-257.0
68.0,173.0,-377.0
74.0,173.0,-192.0
76.0,173.0,-272.0
78.0,173.0,-252.0
82.0,173.0,-407.0
86.0,173.0,-307.0
94.0,173.0,-301.0
95.0,173.0,-270.0
100.0,173.0,-247.0
101.0,173.0,-247.0
102.0,173.0,-227.0
112.0,173.0,-337.0
115.0,173.0,-317.0
127.0,173.0,-417.0
129.0,173.0,-483.0
134.0,173.0,-192.0
136.0,173.0,-378.0
139.0,173.0,-435.0
153.0,173.0,-242.0
156.0,173.0,-257.0
157.0,173.0,-262.0
159.0,173.0,-457.0
170.0,173.0,-370.0
172.0,173.0,-297.0
176.0,173.0,-957.0
178.0,173.0,-345.0
182.0,173.0,-312.0
184.0,173.0,-267.0
185.0,173.0,-35.0
192.0,173.0,-347.0
193.0,173.0,-331.0
195.0,173.0,-413.0
201.0,173.0,-472.0
202.0,173.0,-327.0
204.0,173.0,-204.0
217.0,173.0,-397.0
221.0,173.0,-197.0
227.0,173.0,-467.0
230.0,173.0,-322.0
240.0,173.0,-202.0
241.0,173.0,-427.0
246.0,173.0,-328.0
247.0,173.0,-305.0
251.0,173.0,-237.0
252.0,173.0,-362.0
257.0,173.0,-142.0
264.0,173.0,-260.0
266.0,173.0,-382.0
268.0,173.0,-285.0
269.0,173.0,-62.0
270.0,173.0,-369.0
271.0,173.0,-272.0
274.0,173.0,-207.0
290.0,173.0,-275.0
293.0,173.0,-288.0
294.0,173.0,-292.0
